2411319296,2419351552,8032256
2420109312,2423136256,3026944
2430259200,2424291328,-5967872
2442514432,2440867840,-1646592
2429849600,2428526592,-1323008
2312757248,2315759616,3002368
2315239424,2317131776,1892352
2298011648,2295152640,-2859008
2305363968,2325422080,20058112
2351374336,2355748864,4374528
2352697344,2351431680,-1265664
2362142720,2360627200,-1515520
2342047744,2341818368,-229376
2357383168,2349457408,-7925760
2357178368,2371796992,14618624
2314637312,2316361728,1724416
2321240064,2334810112,13570048
2320814080,2320842752,28672
2305630208,2308325376,2695168
2307506176,2319327232,11821056
2231783424,2243530752,11747328
2231681024,2231738368,57344
2193932288,2210701312,16769024
2173722624,2177769472,4046848
2177945600,2186964992,9019392
2100764672,2101264384,499712
2088148992,2111483904,23334912
2081087488,2079879168,-1208320
2085654528,2086653952,999424
2086264832,2094899200,8634368
2110963712,2131374080,20410368
2103078912,2103050240,-28672
2115125248,2114985984,-139264
2113622016,2109009920,-4612096
2119565312,2115538944,-4026368
2103001088,2095955968,-7045120
2098200576,2102861824,4661248
2072227840,2080104448,7876608
2087137280,2091536384,4399104
2059911168,2075115520,15204352
2230374400,2241052672,10678272
2228723712,2226458624,-2265088
2228604928,2221125632,-7479296
2231394304,2231054336,-339968
2226794496,2227240960,446464
2231271424,2234638336,3366912
2220769280,2217742336,-3026944
2219393024,2214408192,-4984832
2221588480,2221867008,278528
2218668032,2222456832,3788800
1903640576,1906479104,2838528
1895768064,1891807232,-3960832
1898377216,1905475584,7098368
1895346176,1896873984,1527808
1889484800,1891053568,1568768
1910276096,1921699840,11423744
1901178880,1902784512,1605632
1903013888,1905385472,2371584
1899065344,1900544000,1478656
1893310464,1896202240,2891776
