1859436544,1827508224,-31928320
1880281088,1863184384,-17096704
1849851904,1845972992,-3878912
1806127104,1780502528,-25624576
1854406656,1856520192,2113536
1830793216,1814794240,-15998976
1648443392,1622544384,-25899008
1690882048,1682046976,-8835072
1719496704,1679974400,-39522304
1700306944,1673805824,-26501120
1723695104,1692028928,-31666176
1624453120,1601597440,-22855680
1536757760,1515560960,-21196800
1566040064,1561403392,-4636672
1533853696,1530724352,-3129344
1713373184,1718124544,4751360
1517731840,1535807488,18075648
1630560256,1606041600,-24518656
1559846912,1532915712,-26931200
1401872384,1635635200,233762816
2042449920,2025771008,-16678912
1942589440,2064064512,121475072
1927364608,1912512512,-14852096
1855328256,1961902080,106573824
1914056704,1890017280,-24039424
1960980480,1933627392,-27353088
1916485632,1908379648,-8105984
1939996672,1923452928,-16543744
1777491968,1761419264,-16072704
1806876672,1770913792,-35962880
1912291328,1915666432,3375104
1781485568,1749278720,-32206848
1765044224,1766096896,1052672
1939861504,1953267712,13406208
1890414592,1859297280,-31117312
1707356160,1685430272,-21925888
1839996928,1811828736,-28168192
1801125888,1788882944,-12242944
1720315904,1747767296,27451392
1626648576,1640722432,14073856
1636040704,1628397568,-7643136
1524908032,1636388864,111480832
1608818688,1606508544,-2310144
1545207808,1662685184,117477376
1585356800,1588027392,2670592
1636757504,1627422720,-9334784
1574383616,1549373440,-25010176
1545121792,1532710912,-12410880
1424695296,1413787648,-10907648
1443160064,1437634560,-5525504
1536978944,1521283072,-15695872
1430556672,1421291520,-9265152
1392754688,1387646976,-5107712
1381367808,1408937984,27570176
1389379584,1402380288,13000704
1509076992,1490780160,-18296832
1353383936,1348874240,-4509696
1447776256,1456078848,8302592
1362186240,1341628416,-20557824
1240326144,1456844800,216518656
