1705873408,1777246208,71372800
1620496384,1793273856,172777472
1732276224,1681117184,-51159040
1636941824,1791078400,154136576
1666273280,1633116160,-33157120
1669337088,1798709248,129372160
1722449920,1684340736,-38109184
1675149312,1836855296,161705984
1730568192,1708077056,-22491136
1739124736,1711767552,-27357184
1718050816,1703120896,-14929920
1572896768,1719099392,146202624
1580036096,1723027456,142991360
1588043776,1741438976,153395200
1705058304,1682456576,-22601728
1525391360,1536372736,10981376
1516691456,1503428608,-13262848
1528905728,1526030336,-2875392
1545539584,1718358016,172818432
1534021632,1507430400,-26591232
1992654848,1998245888,5591040
1941401600,2045526016,104124416
1895989248,2001195008,105205760
1890418688,1838788608,-51630080
1857224704,2010583040,153358336
1924583424,1893838848,-30744576
1879064576,2053619712,174555136
1913196544,1910603776,-2592768
1936814080,1917661184,-19152896
1933529088,1921925120,-11603968
1941913600,1934155776,-7757824
1804795904,1951211520,146415616
1809641472,1956614144,146972672
1815752704,1980436480,164683776
1777360896,1782439936,5079040
1913745408,1920675840,6930432
1780527104,1775337472,-5189632
1877602304,1888964608,11362304
1749786624,1761841152,12054528
1632849920,1861926912,229076992
1485369344,1429225472,-56143872
1334689792,1521393664,186703872
1253502976,1223987200,-29515776
1331179520,1460445184,129265664
1353863168,1308372992,-45490176
1328340992,1471975424,143634432
1397006336,1363005440,-34000896
1332948992,1512394752,179445760
1351532544,1334337536,-17195008
1192484864,1369452544,176967680
1233399808,1404665856,171266048
1252675584,1399717888,147042304
1229271040,1420656640,191385600
1267298304,1424736256,157437952
1281785856,1298296832,16510976
1384525824,1395343360,10817536
1292886016,1282310144,-10575872
1349591040,1370009600,20418560
1264623616,1254191104,-10432512
1120727040,1342046208,221319168
