1948553216,1960435712,11882496
1971298304,1939767296,-31531008
1843601408,1843576832,-24576
1860812800,1853403136,-7409664
1864392704,1832013824,-32378880
1840128000,1822846976,-17281024
1640341504,1624072192,-16269312
1785782272,1781452800,-4329472
1789960192,1764188160,-25772032
1845264384,1839411200,-5853184
1750597632,1705656320,-44941312
1821863936,1822064640,200704
1768148992,1759506432,-8642560
1731014656,1702891520,-28123136
1681727488,1810866176,129138688
1717714944,1691820032,-25894912
1729060864,1728921600,-139264
1682030592,1651228672,-30801920
1599832064,1594671104,-5160960
1686134784,1674657792,-11476992
2118623232,2074021888,-44601344
2101657600,2110652416,8994816
2031661056,2025574400,-6086656
2009833472,2008006656,-1826816
2096001024,2082664448,-13336576
1950175232,1934389248,-15785984
1887768576,1990262784,102494208
1974235136,1948246016,-25989120
1907245056,1910157312,2912256
1984897024,1986113536,1216512
1982418944,1950552064,-31866880
1848893440,1836642304,-12251136
1732968448,1652629504,-80338944
1962119168,1951485952,-10633216
1827033088,2002857984,175824896
1824145408,1974616064,150470656
1846120448,1853534208,7413760
1802883072,1802928128,45056
1844088832,1840349184,-3739648
1882910720,1854316544,-28594176
1730093056,1723514880,-6578176
1644773376,1632301056,-12472320
1647165440,1634213888,-12951552
1587875840,1589354496,1478656
1493098496,1481773056,-11325440
1602244608,1597906944,-4337664
1402949632,1388359680,-14589952
1581543424,1602293760,20750336
1564602368,1574170624,9568256
1536065536,1501466624,-34598912
1636876288,1627066368,-9809920
1555542016,1575280640,19738624
1584377856,1518764032,-65613824
1456087040,1632313344,176226304
1523634176,1531408384,7774208
1497604096,1644457984,146853888
1557286912,1542033408,-15253504
1491968000,1493078016,1110016
1475817472,1470062592,-5754880
1502294016,1505636352,3342336
